handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@MarijanNSS,Marijan Rističević,2019-06-12T19:34:23.000Z,"Kad prodaju dušu, telo ide pride!",lgbt,und,0.4,0.8,0.5,1.0,negative,0.8327723145484924
@P_Socijalista,Pokret Socijalista,2020-07-21T17:35:04.000Z,"Вулин о изјави Јеремића за Зидојче цајтунг: Све што је против Вучића добиће простор код оних за које је Косово држава, а Вучић сувише Србин - Новости - Покрет социјалиста | Партија борбене левице - Александар Вулин https://",kosovo,sr,-0.8,1.0,-1.0,1.0,negative,0.5515409111976624
@jeremic_vuk,Vuk Jeremić,2022-01-02T09:00:22.000Z,"Albanija je od juče, uz podršku Srbije, član Saveta bezbednosti UN. U junu sam upozorio ministra Nikolu Selakovića na posledice takve odluke:https://-vuka-jeremica-ministru-nikoli-selakovicu/amp/…Odgovorio je uvredama.

Evo šta je juče Tirana saopštila da će im biti prioritet.",albanija,und,0.0,-0.2,0.0,0.0,negative,0.5781829953193665
@LDP,LDP,2016-08-30T19:06:26.000Z,"Dušan Mijić, potpredsednik #LDP: ""Nova oligarhija - sprega biznisa i crkve"" - https://",crkva,und,-0.3,-0.9,-0.5,-1.0,negative,0.5351905226707458
@DostaJeBilo,ДЈБ - Суверенисти,2022-03-09T14:39:16.000Z,"Саша Радуловић лидер Суверениста, оценио је као лицемерно понашање великих сила током украјинске кризе.
„Немачка седи на три столице, Запада, Русије и Кине. Према томе, погрешно је да се Србија сврстава“, поручио је Радуловић у емисији „Маркер Специјал“ на ТВ Инсајдер.",rusija,sr,0.2,0.6,0.0,0.5,negative,0.8346750140190125
@AcaSapic,Aleksandar Šapić,2022-03-04T12:09:39.000Z,"Hvala gospodine Jankoviću na poređenju, ali to neće promeniti moju pristojnost u komunikaciji i poštovanju kako Vas, tako i svakog drugog mog političkog konkurenta.
A da li sam neke stvari od Vas očekivao, priznajem da nisam, ali to je sad manje važno.
Srećno na izborima.",amerika,und,0.0,0.4,0.0,0.5,positive,0.7278765439987183
@VPartija,Aleksandar Odžić,2019-09-07T17:30:08.000Z,"Čestitke za fudbalsku reprezentaciju Kosova, Mi smo još uvek na zagrevanju. ",kosovo,und,-0.5,0.5,-0.5,0.5,positive,0.8510060906410217
@avucic,Александар Вучић,2015-07-29T12:35:38.000Z,Разговор са амбасадором #Ukrajina у #Srbija @OAleksandrovych @UKRinSRB,ukrajina,ru,0.6,0.8,0.5,1.0,neutral,0.7101397514343262
@SasaRadulovich,Saša Radulović,2021-03-11T14:05:18.000Z,"Sreća ruska i kineska vakcina su zaista vakcine, a ne mRNA programi koji bi da hakuju ""softver života"".

Kada proizvedeš globalnu histeriju, paniku i strah, onda sve moguće ludosti možeš da proturiš uključujući i to da zdravi ljudi budu pokusni miševi za tvoj ""softver"".",rusija,und,0.2,0.6,0.0,0.5,negative,0.7722603678703308
@jeremic_vuk,Vuk Jeremić,2021-07-15T06:34:54.000Z,"Profesor @AA_Sushentsov je direktor Insitituta za međunarodne studije najelitnijeg ruskog državnog univerziteta, čuvenog @mgimo u Moskvi.

Pročitajte njegovu fantastičnu analizu odnosa u strateškom trouglu SAD-Rusija-Kina u novom broju #Horizons @CIRSD!https://",rusija,und,0.0,-0.2,0.0,0.0,positive,0.913852035999298
@P_Socijalista,Pokret Socijalista,2018-03-29T19:10:21.000Z,Тадић има најмање права да држи лекције о Косову и Метохији - Новости - Покрет социјалиста | Партија борбене левице - Александар Вулин http://,kosovo,sr,-0.8,1.0,-1.0,1.0,negative,0.8535817265510559
@SerbianPM,Aна Брнабић,2020-03-06T21:11:50.000Z,"We are celebrating 15 years of the European Movement in Serbia at the Novi Sad Local Council. Serbia is part of Europe – not through negotiation chapters and administration, but through history, culture and tradition.  @EvropskiPokret",amerika,en,0.1,0.5,0.0,0.5,positive,0.9993880987167358
@MarinikaTepic,Marinika Tepić,2019-12-25T17:43:36.000Z,"Dačić krije lopovluk optužujući me za nešto što nisam rekla.
Naglasila sam: neću govoriti o diplomatskim aktivnostima za otpriznanja Kosova.
Niti rekla da se to čini plaćanjem
već da Dačić zloupotrebljava patriotizam da za to uzme novac
pa ga strpa u svoj džep.
Pri tome i ostajem",kosovo,und,0.1,-0.4,0.0,-0.5,negative,0.8598289489746094
@AlekSeselj,Aleksandar Šešelj,2021-05-29T16:18:03.000Z,"Његово Високопреосвештенство, Митрополит црногорско-приморски Српске православне цркве господин Јоаникије.
На многаја љета!",crkva,sr,0.8,0.7,1.0,0.5,positive,0.865285336971283
@VPartija,Aleksandar Odžić,2016-12-18T10:15:25.000Z,"Kad' god nam je Rusija nešto ""davala"" ili nas kojim slučajem ""pomagala"", Mi Vojvođani smo ostajali bez para, gaća, nafte i gasa :(",rusija,und,-0.5,0.5,-0.5,0.5,negative,0.9311096668243408
@FHPHLC,Fond za humanitarno pravo,2014-09-30T10:45:18.000Z,Čukanović: Tužilaštvo za ratne zločine izbegava procesuiranje srednje i više rangiranih pripadnika vojske i policije #towardsJUSTICE,policija,und,0.0,-0.9,0.0,-1.0,negative,0.9131532907485962
@markodjuric,Марко Ђурић,2018-06-10T19:17:21.000Z,"Срби и Албанци на #KiM имају право на будућност и не треба да буду вечити таоци сепаратизма.
Истовремено, ратна реторика је нешто што би морало да буде предмет оштре реакције свих у међународној заједници којима је стало до стабилности и мирне будућности.http://",albanija,sr,0.3,0.9,0.5,1.0,negative,0.5382028222084045
@WhistlerDick,Sergej Trifunović,2020-04-02T22:42:06.000Z,"Ti isti moroni podržavaju vladu u kojoj je prva osoba pripadnik LGBT populacije, koja je pritom protivzakonito i dobila dete sa svojim partnerom. Zašto se barem ne ozvaničite, profurate taj zakon i pomognete i drugim pripadnicima iste,  @anabrnabic ?",lgbt,und,0.1,-1.0,0.0,-1.0,negative,0.8120377063751221
@Ceda_Jovanovic,Čedomir Jovanović,2019-10-08T13:17:16.000Z,Pred nama je ključni period u kome se pregovori Beograda i Prištine moraju pomeriti sa mrtve tačke. Ohrabruje pojačano angažovanje naših zapadnih partnera i činjenica da i SAD i Evropska unija ovaj proces vide kao vrhunski prioritet. https://,evropa,und,-0.2,1.0,0.0,1.0,positive,0.69577956199646
@nedavimobgd,Ne davimo Beograd,2022-04-02T19:45:58.000Z, Što se #MORAMO nije teško,beograd,und,-0.3,0.0,-0.5,0.0,positive,0.6115522384643555
@SasaRadulovich,Saša Radulović,2022-01-10T11:14:20.000Z,"Вера твитер елите у аустралијске и уопште западне политичаре и њихово поштовање закона и да ти закони важе за све има митске димензије.

У исто време за све домаће политичаре се зна: све је политички интерес и корупција и сви су најгори људи. Осим оних који са којим се слажу.",korupcija,sr,0.2,0.6,0.0,0.5,negative,0.8100963234901428
@SutanovacDragan,Šutanovac Dragan,2022-03-20T00:22:01.000Z,Izgleda da ti imaš već iskustvo sa oružanim snagama pa znaš bolje. Čemu onda priča o Putinu kad su Ukrajinci ubili pet generala ruske vojske!?,putin,und,0.4,-0.1,0.5,0.0,negative,0.8257415890693665
@avucic,Александар Вучић,2018-05-09T12:30:28.000Z,"Када чујете српску химну на полагању венаца на Cпоменик Незнаном јунаку, а стојите поред
председникa Путина @KremlinRussia и премијерa Нетанјахуа @netanyahu, то jе осећај који мали број људи у свету може да опише.#ДанПобеде",putin,sr,0.6,0.8,0.5,1.0,positive,0.6529393792152405
@SutanovacDragan,Šutanovac Dragan,2020-08-23T11:22:49.000Z,Milo vlada zato što ume da vlada i zato što više od pola CG opozicije bi da bude Milo a ostali bi da budu Putin ili Amfilohije! Šta će nekom kopija kad ima original.,putin,und,0.4,-0.1,0.5,0.0,negative,0.5872072577476501
@ZoranT11,Zoran Tomić,2022-04-01T09:58:07.000Z,"O profitu na tuđoj muci najbolje ti znaš, jer ovaj narod proglasila si genocidnim, a sad hoćeš fotelju pa da ga još više gaziš i degradiraš. Nije narod zaboravio tvoje dilove sa dilerima, mahinacije, preletanja. Spremi se za finalno preletanje u definitivnu političku prošlost!!!",amerika,und,0.5,0.7,0.5,0.5,negative,0.8492937088012695
@VPartija,Aleksandar Odžić,2021-04-18T10:53:59.000Z,"Ovi smradovi misle da im ovo može proći, kao i u svim drugim situacijama?
Gamadi jedna, u ponedeljak na ulice izlazi ANTIFAŠISTIČKI NOVI SAD I VOJVODINA! #smrtfasizmu #necevamproci",amerika,und,-0.5,0.5,-0.5,0.5,negative,0.886695921421051
@SerbianPM,Aна Брнабић,2019-09-10T13:08:28.000Z,"На церемонији поводом 75 година од ослобођења Луксембурга у Другом светском рату. Позив да Србија присуствује изузетно значи за све наше жртве и борце против фашизма, српску и европску историју.",evropa,sr,0.1,0.5,0.0,0.5,positive,0.895222008228302
@MiranPogacar,Miran Pogačar,2022-04-07T06:40:00.000Z,"Ma ko bi reko da uhapšeni novosadski načelnik policije Malešević poseduje splav na Savi u Beogradu od 300 kvadrata, “penthaus” u centru glavnog grada površine 250 kvadrata, školuje sina u inostranstvu, sređuje porodično imanje... Prosto neverovatno",policija,und,-0.9,-0.1,-1.0,0.0,negative,0.506237268447876
@nedavimobgd,Ne davimo Beograd,2022-03-31T20:14:54.000Z,"„Nudimo viziju jednog pravednog, solidarnog, zelenog i demokratskog društva. Dobrog grada, dobrih gradova, dobrih sela, dobre zemlje za sve nas. U osnovi te vizije je ulaganje u ljude...” doc.dr Biljana Đorđević @Bibislav kandidatkinja za narodnu poslanicu koalicije @MORAMO2022",beograd,und,-0.3,0.0,-0.5,0.0,positive,0.9209091067314148
@NovaStranka,Nova stranka,2022-04-03T22:50:21.000Z,"Beograd će dobiti demokratsku vlast bez Vučića, SPS, SRS i Zavetnika, rekao je novinarima osnivač Nove stranke Zoran Živković.",beograd,und,0.4,-0.5,0.5,-0.5,positive,0.4718014895915985
@P_Socijalista,Pokret Socijalista,2020-12-13T08:56:44.000Z,"""Vučić nikada ne govori uzalud! Ubistva, droga, reket, korupcija neće biti nikome oprošteni""",korupcija,und,-0.8,1.0,-1.0,1.0,negative,0.8944480419158936
@SutanovacDragan,Šutanovac Dragan,2022-03-31T10:37:44.000Z,Afera?? Pola zapadnog sveta besplatno naoružava Ukrajinu i niko nema aferu.,ukrajina,und,0.4,-0.1,0.5,0.0,negative,0.9001502990722656
@Vladimir_Orlic,Др Владимир Орлић,2022-04-01T09:46:24.000Z,"Литијум? Онај који, док народ завитлавају лажима, јавно подржавају Ђилас, Понош, а и - Мариника? Ено, писао њихов недељник. ""Нема ништа против тога, једном, у будућности.."" - исто као кад их питају за НАТО. А кад је Булевар хероја са Кошара добијао име 2017. они су били - против.",nato,sr,0.4,0.8,0.5,1.0,negative,0.5432004928588867
@MarinikaTepic,Marinika Tepić,2019-01-10T20:28:54.000Z,"Jel vidite kako naprednjaci iz Pančeva i Vršca jure i sad u Lučane da pomognu ljudima u zavejanim selima?
I budući preds.Opštine Alek Vučić! Još neko dete iz smetova da izvuče.

Sigurno ne sedi u toplom i deli nove kvote za doček Putina... lažu zlobnici.http://Situacija-u-Srbiji-zbog-sneznih-padavina.html…",putin,und,0.1,-0.4,0.0,-0.5,negative,0.606520414352417
@jeremic_vuk,Vuk Jeremić,2021-06-18T11:01:21.000Z,"Albanija ne mora biti neprijatelj Srbije, ali bojim se da onaj ko lakonski tretira neposrednu opasnost stupanja Prištine u punopravno članstvo UNESCO 2022. godine, i posledice toga za identitet i duhovnost srpskog naroda nam ne čini najbolju uslugu, svesno ili nesvesno. Prijatno.",albanija,und,0.0,-0.2,0.0,0.0,negative,0.8590230941772461
@ArisMovsesijan,Aris Movsesijan,2022-04-03T12:41:56.000Z,#AjmoLjudiRepublikaBeograd     ,beograd,en,0.3,-0.6,0.5,-0.5,negative,0.9829644560813904
@nedavimobgd,Ne davimo Beograd,2021-11-27T13:43:26.000Z,Policija očigledno dobila nove naredbe i kreće se ka ulici Kneza Miloša u opremi za razbijanje protesta! #Blokada #KnezaMiloša,policija,und,-0.3,0.0,-0.5,0.0,negative,0.7538685202598572
@Nevena_Djuric93,Невена Ђурић,2022-02-22T22:37:36.000Z,"Треба да те је срамота што помињеш наше претке! Ти, који си од пушке побегао, главом без обзира! Оставио свој народ, своје место, српску децу на милост и немилост!  Пензионисао си официре и борце који су учествовали у рату! Ти неког да браниш? Ти си симбол пропасти српске војске!",vojska,sr,0.3,0.9,0.5,1.0,negative,0.9332215189933776
@FHPHLC,Fond za humanitarno pravo,2020-08-28T11:18:49.000Z,"Od granate ispaljene 28. augusta 1995. godine sa položaja snaga pod kontrolom Vojske Republike Srpske (VRS) ubijeno je 43 civila na sarajevskoj pijaci Markale, od čega troje djece, dok ih je lakše i teže ranjeno 84.",vojska,und,0.0,-0.9,0.0,-1.0,negative,0.9223657846450806
@FHPHLC,Fond za humanitarno pravo,2019-08-28T06:10:01.000Z,"Prema izveštaju Fonda za humanitarno pravo „Pod lupom“, Ramo Berbo, iz pribojskog sela Sjeverin, 26. avgusta 1992. čekao je autobus na raskrsnici puta Priboj – Rudo, pedesetak metara od karaule u kojoj su se nalazili rezervisti Vojske Jugoslavije.",vojska,und,0.0,-0.9,0.0,-1.0,neutral,0.6053526401519775
@BorkoStef,Borko Stefanović,2022-03-25T20:52:48.000Z,Pa ti si ih predao Prištini! Sad kukaš zbog Kurtija koji je vaš koalicioni partner.,amerika,und,0.1,-0.3,0.0,-0.5,negative,0.7925572395324707
@Ceda_Jovanovic,Čedomir Jovanović,2015-12-02T15:27:25.000Z,Korak Crne Gore @NATO ohrabrenje za ceo region: https:// #LDP,nato,und,-0.2,1.0,0.0,1.0,positive,0.8527451753616333
@VucevicM,Милош Вучевић,2021-08-19T11:00:07.000Z,"Оне славне 1330. године када је Свети Стефан Дечански победио у бици на Велбужду, створивши од Србије најјачу балканску силу, у далекој Русији, на обалама реке Волге код Нижњег Новгорода, настао је чувени манастир Печерски.",rusija,sr,0.2,0.9,0.0,1.0,positive,0.7129635810852051
@MORAMO2022,"MORAMO,",2022-03-18T12:37:50.000Z,"Bićemo zemlja koja će ponosno moći da kaže – Mi smo poljoprivredna sila u Evropi!MORAMO, da seljak ponovo postane gazda",evropa,und,-0.4,0.3,-0.5,0.5,positive,0.7719272375106812
@BoskoObradovic,Бошко Обрадовић,2022-03-05T11:59:55.000Z,Како лажни аналитичари и прави западни лобисти свесно заборављају да помену улогу НАТО пакта у украјинској кризи. Шта НАТО тражи на границама Русије? Да ли је то агресија? Да ли НАТО годинама хушка Украјинце у сукоб са Русима? Ћутање о овој теми значи лобирање за интересе НАТО.,rusija,sr,0.4,0.8,0.5,1.0,negative,0.86659175157547
@VPartija,Aleksandar Odžić,2016-10-21T17:20:46.000Z,"Koliko Ja znam, Novi Sad '44-te nisu oslobađale četničke vojvode i bradate  protuve. Nemci o''šli, partizani ušli... ;)",amerika,und,-0.5,0.5,-0.5,0.5,negative,0.5903904438018799
