handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@ArisMovsesijan,Aris Movsesijan,2018-03-23T19:01:58.000Z,"Sad ove mlade rukometašice vozite vozom koji nikad nije stigao do Kosova i ponavljajte: „Faktor stabilnosti, faktor stabilnosti...“",kosovo,und,0.3,-0.6,0.5,-0.5,positive,0.47064220905303955
@BoskoObradovic,Бошко Обрадовић,2020-06-21T08:06:33.000Z,Ако Вам до сада није било јасно да Тачи и @avucic све раде у договору онда погледајте како Тачи подиже излазност на Вучићевим лажним изборима да би помогао свом колеги у невољи. Бојкот ових избора спречава Вучића у издаји Косова и Метохије коју планира уз подршку лажне Скупштине!,kosovo,sr,0.4,0.8,0.5,1.0,negative,0.7719966769218445
@BoskoObradovic,Бошко Обрадовић,2021-03-05T17:42:35.000Z,"Владико, хвала ти за сваки тренутак у коме си у нама пробудио децу Божију, људе Христове и истинске Србе! Сачувао си од незаборава сва наша страдања ""Од Косова до Јадовна"". Уврстио си у Календар Светих златоусте Николаја и Јустина и отишао за нашим Митрополитом у Небеску Србију!",kosovo,sr,0.4,0.8,0.5,1.0,positive,0.8854646682739258
@hanaadrovic,Hana Adrović,2019-05-07T11:01:04.000Z,zanimljivo kako nam vest o otvaranju nemacke fabrike stize samo par dana nakon sto predsednik izjavljuje da ce Kosovo dobiti nezavisnost,kosovo,und,0.4,0.4,0.5,0.5,negative,0.8149166703224182
@BoskoObradovic,Бошко Обрадовић,2020-07-11T09:16:52.000Z,"И да једном за свагда то истакнемо: насилни су они који шаљу Полицију и кримосе да бију недужне грађане, они који крше Устав, издају Косово и Метохију, баве се криминалом и корупцијом, а не ми који се томе супротстављамо. Имамо сва демократска права да се побунимо против њих!",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.7807298898696899
@BoskoObradovic,Бошко Обрадовић,2020-10-30T13:28:42.000Z,"Митрополит је заслужио и да у Србији буде проглашен Дан жалости! Позивам прелазну, техничку Владу да то уради. Ово је тренутак када Србија и Црна Гора треба да буду уједињене. Нема краја Србије у коме није био и проповедао, као што није било већег чувара Косова и Метохије од њега",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.41079050302505493
@DostaJeBilo,ДЈБ - Суверенисти,2020-07-29T09:08:22.000Z, Srbija mora odbiti ultimatum Brisela o odricanju od Kosova i Metohije,kosovo,und,0.2,0.6,0.0,0.5,negative,0.6592652797698975
@SasaRadulovich,Saša Radulović,2021-01-09T12:46:15.000Z,"Kosovo i Metohija je deo Srbije. Može prestati to da bude samo ako Srbija to prihvati.

Ne znam ko je gori: prvi predsenik SANU ili ovaj poslednji. Obojica su davali podlogu nemačkoj kolonijalnoj politici na Balkanu.",kosovo,und,0.2,0.6,0.0,0.5,negative,0.44056639075279236
@PartizanusV,"Prof. dr Vladimir Vuletić, #CNB",2020-07-12T15:05:21.000Z,"Ko je sagradio Visoke Dečane, Bogorodicu Ljevišku i Gračanicu, ako ne Stefan Dečanski i Stefan Milutin od Nemanjića?
Gde je krunisan za “velikog kneza” Despot Stefan Lazarević?
O kom gradu peva kralj Nikola I Petrović u “Onamo, namo”?
Da li je Kosovo ikad bilo srce Bugarske?",kosovo,und,0.3,0.5,0.5,0.5,neutral,0.7407400012016296
@BoskoObradovic,Бошко Обрадовић,2021-10-30T05:55:36.000Z,"Постоји један интересантан политички феномен: опозиција Вучићу која се не само слаже са његовом политиком око обавезне вакцинације, мигрантске кризе, РИО ТИНТО, признања лажне државе Косово и слично, већ би била још радикалнија од њега у спровођењу ове западне агенде у Србији.",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.5639785528182983
@BoskoObradovic,Бошко Обрадовић,2020-09-05T08:11:52.000Z,"Посебно спорно је прихватање да се Србија на годину дана уздржи од сваке даље кампање у процесу повлачења признања независности Косова, а још више да држава Србија неће смети да било коме упути захтев за непризнавање ове лажне државе. Ово је заправо поента читавог Споразума.",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.619676947593689
@ZoranLutovac,Zoran Lutovac,2018-09-08T14:37:20.000Z,"Javni servis nastavlja iz minuta u minut da prati posetu predsednika severu Kosova.

Eksperti u studiju se dobro nose sa vrlo provokativnim pitanjima novinarke, tipa: Da li je ova poseta, osim što je istorijska u političkom smislu, veoma važna za privredu i za život gradjana?",kosovo,und,0.3,-0.2,0.5,0.0,positive,0.4046216607093811
@SPDveri,ДВЕРИ,2020-12-27T11:06:27.000Z,"На кратко је пробијен медијски мрак и на партијском гласилу @sns_srbija.

Чуло се јасно и гласно - ""Зовите ове издајнике на челу са Александром Вучићем @avucic"" и ""Дрецун лаже Србе са Косова и Метохије!""",kosovo,sr,0.3,0.8,0.5,1.0,negative,0.6816839575767517
@BoskoObradovic,Бошко Обрадовић,2022-03-20T11:35:14.000Z,"Руским атлетичарима је забрањено учешће на Светском дворанском првенству у атлетици, док је у сред Београда учествовала лажна република Косово! Ко је ово допустио @avucic?",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.858475923538208
@SasaRadulovich,Saša Radulović,2020-02-05T12:57:28.000Z,"Bitno je znati da nove vladajuće većine u Prištini ne bi bilo bez direktne podrške Srpske liste koja je SNS na Kosovu i Metohiji.

Ovo je bitno zarad pravilnog tumačenja svih događaja koji nam hrle u susret.",kosovo,und,0.2,0.6,0.0,0.5,positive,0.6584214568138123
@BoskoObradovic,Бошко Обрадовић,2021-05-01T14:58:59.000Z,Не треба се руководити било каквим страним предлозима у вези статуса КиМ! Све што о томе треба знати пише у Уставу Србије! Косово и Метохија су саставни и неотуђиви део Србије! Постоји ли неки други народ на свету који би се одрекао дела своје државне територије? Не постоји.,kosovo,sr,0.4,0.8,0.5,1.0,positive,0.6719284653663635
@BoskoObradovic,Бошко Обрадовић,2021-10-13T10:32:33.000Z,"Срби на Косову и Метохији сада, нажалост, трпе последице коалиције између @sns_srbija и албанских сепаратиста у Приштини. Српска листа је била у власти и Тачија и Харадинаја, и сада је још увек у власти са Куртијем, и то док им коалициони партнери пуцају на Србе на северу КиМ?",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.8832659125328064
@SasaRadulovich,Saša Radulović,2021-05-28T16:58:05.000Z,"Патријарх је све патриоте пријатно изненадио и охрабрио својом првом изјавом након устоличења:Косово је завет, нераскидиво везано за идентитет нашег постојања

Сада знамо да у својој борби у ЦГ владика Амфилохије није био сам и да има ко да је настави.http://rpski_g_porfirije_nastavlja_borbu_za_prava_srpske_pravoslavne_crkve_vernog_naroda_u_crnoj…",kosovo,sr,0.2,0.6,0.0,0.5,positive,0.7420554757118225
@BoskoObradovic,Бошко Обрадовић,2020-10-29T08:51:53.000Z,"Један од 6 циљева прелазне, техничке Владе је ""очување интереса српског народа на КиМ"". А где је очување интереса државе Србије на КиМ? Где је поштовање Устава Србије и Резолуције 12 44  СБ УН? Ово више личи за борбу за интересе српског народа у лажној држави Косово коју признају",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.6844831109046936
@DostaJeBilo,ДЈБ - Суверенисти,2019-11-19T12:46:50.000Z, Zakonom o referendumu SNS i SPS pripremaju teren za predaju Kosova i Metohije,kosovo,und,0.2,0.6,0.0,0.5,negative,0.847813606262207
@BoskoObradovic,Бошко Обрадовић,2020-08-09T15:24:14.000Z,"Више пута сам рекао и поновићу: @avucic ће се пре одрећи Пећке Патријаршије, Дечана и Грачанице него @zeljkomitrovic и његове пропаганде. Одбрана ТВ ПИНК за @sns_srbija је важнија од одбране Косова и Метохије. Зато је и поштено да са одласком овог режима оде и ТВ ПИНК у прошлост.",kosovo,sr,0.4,0.8,0.5,1.0,negative,0.36705663800239563
@DostaJeBilo,ДЈБ - Суверенисти,2021-01-11T00:13:01.000Z,"Poslanici pokreta @dosta_je_bilo su 2018. Narodnoj skupštini podneli kopiju nacrta zakona o Kosovu i Metohiji. Država Srbija je u obavezi prema Ustavu iz 2006. godine da donese zakon o KiM-u.

Nijedna vlast više od 15 godina nije inicirala kreiranje ovakvog zakona.",kosovo,und,0.2,0.6,0.0,0.5,neutral,0.5078398585319519
